player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5
Ihlas Bebou,Hoffenheim,30,"CM, LM, RM, FW",17(2),1423,7,0,2,0,1.5,68.3,1.5,3,6.83,1.0,0.4,1.2,0.0,0.8,0.3,0.1,0,0.8,1.4,0.5,0.4,0.9,3.2,17.6,0.0,0.5,0.0,4.92,2.08,0.31,29.0,0.17,CM, LM, RM, FW,
Manuel Neuer,Bayern Munich,38,GK,12,1080,0,0,0,0,0.2,87.0,0.3,0,6.82,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.1,35.2,0.0,5.9,0.0,0.16,-0.16,0.01,2.0,0.08,GK,,,,
Karim Onisiwo,Mainz 05,32,"CAM, LAM, RAM, FW",28(3),2549,10,2,4,0,2.2,60.1,1.8,2,6.82,0.6,0.1,1.6,0.0,0.2,0.5,0.0,0,1.1,1.2,1.1,0.7,1.6,3.6,17.5,0.4,0.2,0.1,7.65,2.35,0.27,68.0,0.11,CAM, LAM, RAM, FW,
Soichiro Kozuki,Schalke 04,23,"CAM, RAM",5,383,1,0,1,0,2.8,68.1,0.6,0,6.82,1.2,0.6,1.4,0.0,0.6,0.4,0.0,0,0.8,1.2,1.0,0.0,1.6,1.8,13.8,0.8,0.8,0.0,1.34,-0.34,0.32,14.0,0.1,CAM, RAM,,,
Timo Werner,RB Leipzig,28,"CAM, LAM, RAM, FW",23(4),1948,9,3,2,0,2.3,76.6,0.2,4,6.82,0.4,0.3,0.3,0.0,0.1,0.3,0.0,0,0.7,1.0,0.5,0.9,0.8,2.0,23.4,0.1,0.6,0.1,9.72,-0.72,0.45,61.0,0.16,CAM, LAM, RAM, FW,
Exequiel Palacios,Bayer Leverkusen,25,CM,19(6),1656,4,2,4,0,0.8,85.4,0.5,3,6.82,2.4,1.3,0.9,0.0,1.0,0.8,0.1,0,0.6,0.4,1.6,0.0,1.0,0.8,47.4,0.1,1.3,0.0,2.87,1.13,0.16,20.0,0.14,CM,,,,
Marius Wolf,Borussia Dortmund,28,"RB, CM, LM, RM",17(8),1570,1,1,2,0,0.9,80.0,0.2,3,6.81,1.0,0.7,0.5,0.2,0.8,0.5,0.4,0,0.9,1.4,0.9,0.1,0.5,1.1,34.0,0.6,2.1,0.1,1.13,-0.13,0.07,23.0,0.05,RB, CM, LM, RM,
Aurélio Buta,Eintracht Frankfurt,27,"RB, RM",15(3),1325,3,2,3,0,0.5,77.9,1.2,0,6.81,1.8,0.5,1.7,0.2,1.7,0.7,0.1,0,1.0,0.6,0.9,0.1,0.5,1.3,29.9,0.7,0.9,0.0,0.6,2.4,0.04,9.0,0.07,RB, RM,,,
Manu Koné,Borussia M.Gladbach,22,CDM,30,2620,1,1,12,0,0.9,87.3,0.5,0,6.81,2.5,1.1,1.7,0.1,0.7,0.8,0.4,0,0.7,1.9,2.5,0.0,1.7,2.7,45.3,0.0,0.9,0.0,1.03,-0.03,0.04,26.0,0.04,CDM,,,,
Philipp Lienhart,Freiburg,27,CB,27(2),2498,1,0,3,0,0.6,85.4,2.2,1,6.81,1.0,1.2,0.6,0.3,3.2,0.5,0.5,0,0.1,0.1,1.1,0.0,0.0,0.7,54.9,0.0,4.1,0.0,1.04,-0.04,0.04,17.0,0.06,CB,,,,
Lukas Kübler,Freiburg,31,"CB, LB, RB, RM",19(3),1648,2,1,1,0,0.4,70.1,1.1,0,6.81,1.7,1.3,0.8,0.1,2.1,0.5,0.5,0,0.3,0.2,0.7,0.0,0.1,0.6,30.7,0.3,1.8,0.0,0.95,1.05,0.05,9.0,0.11,CB, LB, RB, RM,
Lars Stindl,Borussia M.Gladbach,35,"CM, LM, RM, FW",20(9),1745,8,7,9,0,1.7,81.6,0.3,0,6.81,0.8,0.4,1.0,0.0,0.6,0.6,0.2,0,1.4,0.3,1.3,0.3,0.9,1.1,25.9,0.3,1.0,0.2,5.47,2.53,0.28,50.0,0.11,CM, LM, RM, FW,
Daichi Kamada,Eintracht Frankfurt,27,"CAM, LAM, RAM, FW",25(7),2271,9,6,3,0,1.4,83.3,0.6,2,6.8,1.6,0.5,1.3,0.0,0.5,0.8,0.1,0,1.1,0.5,0.8,0.2,0.8,1.0,37.2,0.4,1.5,0.1,9.03,-0.03,0.36,44.0,0.21,CAM, LAM, RAM, FW,
Rafal Gikiewicz,Augsburg,36,GK,23,2070,0,0,3,0,0.0,71.0,0.3,3,6.8,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.1,44.5,0.0,9.6,0.0,,,,,,GK,,,,
Tomás Koubek,Augsburg,31,GK,11,990,0,0,0,0,0.0,65.2,0.7,1,6.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,42.0,0.0,9.0,0.0,,,,,,GK,,,,
Mark Flekken,Freiburg,30,GK,34,3060,0,0,0,0,0.0,68.5,0.2,2,6.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.1,0.1,0.1,0.0,0.0,0.0,39.4,0.0,9.7,0.0,,,,,,GK,,,,
Niklas Süle,Borussia Dortmund,28,"CB, RB",23(6),2116,2,3,2,0,1.1,91.3,1.1,0,6.8,0.9,0.6,0.3,0.7,1.8,0.3,0.7,0,0.6,0.3,0.2,0.0,0.3,0.3,61.4,0.1,4.4,0.0,2.38,-0.38,0.1,33.0,0.07,CB, RB,,,
Julian Ryerson,Borussia Dortmund,26,"LB, RB, CM, LM, RM",17,1417,1,0,2,0,0.6,83.6,0.8,0,6.8,2.2,0.9,1.2,0.0,1.2,0.8,0.2,0,0.6,1.4,0.9,0.1,1.1,0.8,26.1,0.7,1.2,0.1,0.81,-0.81,0.07,16.0,0.05,LB, RB, CM, LM, RM
Nicolas Höfler,Freiburg,34,"CB, CDM",32,2822,0,1,9,1,0.7,83.2,2.2,1,6.79,2.1,1.8,2.1,0.1,1.4,1.1,0.4,0,0.2,0.5,1.6,0.0,0.4,1.0,43.1,0.0,1.5,0.0,1.38,-1.38,0.04,21.0,0.07,CB, CDM,,,
Gregor Kobel,Borussia Dortmund,26,GK,27,2430,0,0,0,0,0.0,81.1,0.2,1,6.79,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,0.1,0.0,0.0,0.0,34.3,0.0,5.7,0.0,,,,,,GK,,,,
Florian Niederlechner,Augsburg,33,"CAM, RAM, FW",10(4),912,4,1,1,0,2.0,60.4,2.1,0,6.79,0.7,0.1,0.9,0.0,0.6,0.2,0.1,0,0.4,0.4,0.9,0.6,0.8,1.1,13.7,0.0,0.1,0.0,3.05,0.95,0.3,28.0,0.11,CAM, RAM, FW,,
Josip Juranovic,Union Berlin,28,"LB, RB, RM",10(2),932,2,1,0,0,0.6,69.4,0.3,1,6.79,0.8,0.5,0.2,0.3,1.6,0.9,0.3,0,1.8,0.6,0.3,0.3,0.3,0.5,25.6,1.9,1.4,0.0,1.27,0.73,0.12,7.0,0.18,LB, RB, RM,,
Lee Jae-Sung,Mainz 05,31,"CAM, LAM, RAM, FW",24(10),1904,7,4,2,0,1.0,74.4,1.1,3,6.78,1.1,0.5,0.5,0.0,0.4,0.6,0.1,0,0.8,0.7,0.7,0.2,0.7,1.3,21.8,0.2,0.6,0.0,4.29,2.71,0.2,35.0,0.12,CAM, LAM, RAM, FW,
Koen Casteels,Wolfsburg,31,GK,34,3060,0,0,0,0,0.0,74.0,0.1,2,6.78,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,41.2,0.0,10.6,0.0,0.05,-0.05,0.0,1.0,0.05,GK,,,,
Christopher Trimmel,Union Berlin,37,"CB, RB, RM",20(5),1811,0,6,1,0,0.6,66.8,0.9,0,6.77,1.2,1.0,0.7,0.1,1.8,0.4,0.0,0,1.4,0.3,0.3,0.0,0.3,0.5,25.3,1.7,1.2,0.0,0.8,-0.8,0.04,14.0,0.06,CB, RB, RM,,
Serhou Guirassy,VfB Stuttgart,28,"LAM, FW",20(2),1653,11,0,2,1,2.2,74.3,1.9,1,6.76,0.2,0.0,0.8,0.0,0.6,0.0,0.1,0,0.9,0.6,2.0,0.5,0.9,2.4,20.0,0.0,0.4,0.0,12.28,-1.28,0.67,49.0,0.25,LAM, FW,,,
Benjamin Henrichs,RB Leipzig,27,"LB, RB, CDM, LM, RM",23(7),2188,2,2,8,0,1.0,78.2,0.8,0,6.76,2.4,1.2,1.2,0.0,1.3,0.8,0.1,0,0.7,0.7,0.9,0.1,0.6,1.1,43.4,0.5,1.6,0.1,1.56,0.44,0.06,31.0,0.05,LB, RB, CDM, LM, RM
Ermedin Demirovic,Augsburg,26,"CAM, LAM, FW",30,2383,8,4,7,1,2.1,51.0,2.2,2,6.76,1.0,0.5,1.6,0.0,1.2,0.4,0.1,0,1.0,0.6,1.0,0.4,1.1,1.8,16.8,0.2,0.1,0.1,8.45,-0.45,0.32,64.0,0.13,CAM, LAM, FW,,
Stefan Bell,Mainz 05,32,"CB, RB",26(4),2395,0,0,9,0,0.2,77.0,3.4,1,6.76,1.4,1.5,1.6,0.3,4.4,0.7,0.5,0,0.3,0.2,0.4,0.1,0.1,0.4,40.8,0.0,3.3,0.0,1.01,-1.01,0.04,7.0,0.14,CB, RB,,,
Abdou Diallo,RB Leipzig,27,"CB, LB",5(3),476,1,0,2,0,0.5,85.1,1.5,0,6.76,0.8,1.0,0.4,0.5,2.5,0.3,0.6,0,0.1,0.4,0.3,0.1,0.8,0.4,47.1,0.0,3.1,0.1,0.23,0.77,0.04,4.0,0.06,CB, LB,,,
Ko Itakura,Borussia M.Gladbach,27,"CB, CDM",22(2),1982,0,2,1,2,0.5,91.0,1.8,0,6.76,1.2,1.1,0.5,0.9,3.8,0.6,1.0,0,0.2,0.3,0.6,0.0,0.1,0.4,65.0,0.0,1.9,0.0,0.49,-0.49,0.02,11.0,0.04,CB, CDM,,,
Leandro Barreiro,Mainz 05,24,CDM,25(6),2144,4,3,5,0,1.0,69.0,1.3,2,6.75,1.9,1.3,1.5,0.0,1.1,0.9,0.4,0,0.5,0.2,1.1,0.1,0.4,1.3,17.7,0.0,0.4,0.0,3.76,0.24,0.16,32.0,0.12,CDM,,,,
Gabriel Vidovic,Bayern Munich,20,LAM,0(1),18,0,1,0,0,0.0,76.9,0.0,0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,LAM,,,,
Hrvoje Smolcic,Eintracht Frankfurt,23,CB,4(5),467,0,0,0,0,0.3,80.7,3.0,1,6.73,0.9,0.7,0.0,0.6,4.0,0.6,0.4,0,0.0,0.2,0.6,0.0,0.1,0.3,39.2,0.0,1.7,0.0,0.17,-0.17,0.03,3.0,0.06,CB,,,,
Ridle Baku,Wolfsburg,26,"RB, CM, RM",29(4),2582,5,3,6,0,0.8,78.9,0.7,1,6.73,1.5,0.6,0.8,0.2,1.6,0.8,0.2,0,0.8,0.7,1.0,0.1,0.6,1.8,37.6,0.6,2.0,0.0,3.11,1.89,0.11,28.0,0.11,RB, CM, RM,,
Moritz Jenz,Schalke 04,25,CB,11,946,0,0,5,0,0.9,76.7,3.1,0,6.73,1.3,0.7,1.7,0.3,4.5,0.3,0.9,0,0.1,0.1,0.5,0.2,0.2,0.8,44.2,0.1,4.4,0.0,0.74,-0.74,0.07,10.0,0.07,CB,,,,
Angeliño,Hoffenheim,27,"LB, LM",30(3),2622,0,9,2,0,0.6,68.2,0.5,1,6.73,1.2,0.8,0.4,0.1,1.6,0.4,0.2,0,1.5,0.4,0.9,0.2,0.5,0.8,32.5,1.6,2.4,0.0,0.94,-0.94,0.03,21.0,0.04,LB, LM,,,
Marcin Kaminski,Schalke 04,32,CB,7(1),631,2,0,0,0,0.5,82.4,3.6,0,6.73,0.8,1.1,0.1,0.8,3.5,0.3,0.9,0,0.3,0.1,0.0,0.0,0.1,0.5,38.4,0.1,3.5,0.0,0.31,1.69,0.04,4.0,0.08,CB,,,,
Marius Bülter,Schalke 04,31,"RB, CM, LM, RM, FW",30(3),2605,11,1,5,0,2.1,64.2,1.3,2,6.72,0.7,0.3,0.8,0.0,0.5,0.6,0.0,0,1.2,1.0,1.5,0.2,0.8,2.5,18.7,0.8,0.5,0.1,8.67,2.33,0.3,68.0,0.13,RB, CM, LM, RM, FW
Tuta,Eintracht Frankfurt,24,CB,30(1),2717,2,1,8,0,0.5,80.4,1.6,1,6.72,1.7,1.6,1.1,0.5,4.1,0.8,0.5,0,0.2,0.4,0.6,0.0,0.4,0.9,59.1,0.1,2.7,0.0,2.02,-0.02,0.07,17.0,0.12,CB,,,,
Ivan Ordets,Bochum,31,CB,28(2),2450,0,0,4,0,0.6,72.9,4.6,0,6.72,1.0,1.9,1.1,0.5,4.5,0.4,0.6,0,0.3,0.1,0.8,0.1,0.1,0.3,33.1,0.0,2.1,0.0,1.49,-1.49,0.05,17.0,0.09,CB,,,,
Junior Dina Ebimbe,Eintracht Frankfurt,23,"CM, LM, RM",10(9),1061,3,1,4,0,1.4,72.7,1.2,1,6.71,1.6,0.6,0.8,0.0,1.0,0.9,0.3,0,0.5,0.9,0.6,0.1,0.8,1.4,23.3,0.1,0.7,0.0,3.1,-0.1,0.26,26.0,0.12,CM, LM, RM,,
Dayot Upamecano,Bayern Munich,25,CB,27(2),2348,0,1,6,1,0.2,90.8,1.6,0,6.71,2.2,0.9,1.0,0.4,2.4,0.6,0.2,0,0.2,0.3,0.5,0.0,0.3,0.7,79.5,0.0,4.7,0.0,0.85,-0.85,0.03,7.0,0.12,CB,,,,
Luca Pellegrini,Eintracht Frankfurt,25,"LB, LM",7(2),559,0,0,1,0,1.6,72.7,0.6,0,6.71,1.4,0.8,0.9,0.2,1.2,0.0,0.2,0,0.9,1.2,0.9,0.0,0.6,0.8,32.6,0.9,2.4,0.1,0.54,-0.54,0.09,14.0,0.04,LB, LM,,,
John Anthony Brooks,Hoffenheim,31,CB,15,1350,0,0,4,0,0.5,81.0,4.3,0,6.71,1.2,0.7,1.4,0.4,6.9,0.3,0.8,0,0.0,0.1,0.9,0.1,0.1,0.1,51.3,0.0,3.7,0.0,0.31,-0.31,0.02,7.0,0.04,CB,,,,
Jakub Kaminski,Wolfsburg,21,"LM, RM",25(6),2074,4,2,0,0,1.3,76.4,0.4,1,6.7,1.2,0.3,0.3,0.1,0.4,0.6,0.1,0,0.9,0.9,0.4,0.1,1.0,1.8,19.0,0.3,0.6,0.1,5.58,-1.58,0.24,39.0,0.14,LM, RM,,,
Marco Richter,Hertha Berlin,26,"CM, LM, RM, FW",21(8),1844,6,5,8,0,1.7,67.3,0.4,2,6.7,1.5,0.8,1.2,0.0,0.6,1.0,0.1,0,0.7,1.2,1.1,0.2,1.2,2.0,20.0,0.5,1.2,0.0,3.59,2.41,0.18,49.0,0.07,CM, LM, RM, FW,
Kevin Akpoguma,Hoffenheim,29,"CB, RB, RM",21(7),1952,0,0,11,0,0.3,79.8,2.0,0,6.7,2.7,0.9,1.2,0.4,2.2,0.5,0.6,0,0.2,0.3,0.7,0.0,0.3,0.6,35.3,0.1,1.9,0.0,0.49,-0.49,0.02,8.0,0.06,CB, RB, RM,,
Oliver Baumann,Hoffenheim,33,GK,34,3060,0,0,2,0,0.0,72.3,0.5,2,6.7,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.0,7.4,0.0,,,,,,GK,,,,
Jonas Omlin,Borussia M.Gladbach,30,GK,15,1291,0,0,0,0,0.0,78.6,0.3,1,6.7,0.1,0.0,0.0,0.0,0.9,0.1,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0,44.3,0.0,6.1,0.0,,,,,,GK,,,,
Anthony Losilla,Bochum,38,"CB, CDM",31,2725,2,2,6,1,0.9,68.3,3.0,1,6.7,2.5,1.2,1.5,0.0,2.1,1.3,0.4,0,0.5,0.3,0.5,0.1,0.3,0.8,30.6,0.1,1.2,0.0,2.35,-0.35,0.08,27.0,0.09,CB, CDM,,,
Xaver Schlager,RB Leipzig,26,CM,16(6),1505,1,1,2,0,0.2,83.8,0.6,1,6.69,1.9,0.8,1.2,0.0,1.0,1.0,0.1,0,0.4,0.6,1.1,0.0,0.6,1.0,41.7,0.0,2.6,0.1,0.5,0.5,0.03,5.0,0.1,CM,,,,
Kerem Demirbay,Bayer Leverkusen,30,CM,17(8),1548,4,3,5,0,1.2,82.5,0.4,2,6.69,1.4,0.6,1.2,0.0,0.4,0.6,0.2,0,1.2,0.3,0.9,0.0,0.8,1.0,38.7,0.9,1.7,0.1,2.58,1.42,0.15,31.0,0.08,CM,,,,
Hiroki Ito,VfB Stuttgart,24,"CB, LB",29(1),2563,1,1,5,0,0.7,83.0,1.3,0,6.69,1.3,1.3,0.5,0.5,2.8,0.6,0.6,0,0.7,0.2,0.6,0.1,0.2,0.7,66.0,0.5,6.1,0.0,0.5,0.5,0.02,21.0,0.02,CB, LB,,,
Anthony Caci,Mainz 05,26,"CB, LB, RB, LM, RM",23(8),2036,2,1,4,0,0.3,74.2,0.7,0,6.69,1.9,1.7,0.6,0.1,1.2,0.5,0.1,0,0.7,0.3,0.3,0.0,0.3,0.5,29.4,0.8,3.2,0.0,0.61,1.39,0.03,10.0,0.06,CB, LB, RB, LM, RM
Amine Adli,Bayer Leverkusen,23,"CAM, LAM, RAM, FW",16(10),1443,5,3,2,2,1.4,78.1,1.1,1,6.69,0.7,0.2,1.5,0.0,0.2,0.5,0.1,0,0.8,1.0,1.8,0.2,0.7,2.0,20.6,0.2,0.3,0.0,5.43,-0.43,0.34,37.0,0.15,CAM, LAM, RAM, FW,
Mërgim Berisha,Augsburg,25,"CAM, FW",20(3),1688,9,4,7,1,2.4,54.0,1.7,4,6.69,0.5,0.0,1.2,0.0,0.8,0.4,0.0,0,0.9,0.2,1.3,0.7,1.2,1.8,11.4,0.8,0.3,0.0,8.39,0.61,0.45,55.0,0.15,CAM, FW,,,
Marco Reus,Borussia Dortmund,34,"CM, LM, RM, FW",14(11),1352,6,4,4,0,1.5,81.1,0.5,1,6.69,1.2,0.3,0.7,0.0,0.3,0.7,0.2,0,0.8,0.4,0.7,0.1,0.6,1.2,21.8,0.2,0.1,0.0,5.66,0.34,0.38,37.0,0.15,CM, LM, RM, FW,
Nico Elvedi,Borussia M.Gladbach,27,"CB, LB, RB",32,2828,3,0,2,0,0.6,91.7,2.3,1,6.69,1.4,1.1,0.8,0.8,4.5,0.4,0.5,0,0.2,0.0,0.3,0.0,0.1,0.3,67.0,0.0,2.4,0.0,1.83,1.17,0.06,18.0,0.1,CB, LB, RB,,
Eric Martel,FC Koln,22,CDM,23(6),2024,1,1,6,0,1.0,79.7,2.0,0,6.68,2.3,1.1,1.4,0.0,1.5,1.0,0.3,0,0.2,0.2,0.9,0.0,0.9,1.2,29.8,0.2,0.8,0.0,1.76,-0.76,0.08,28.0,0.06,CDM,,,,
Davie Selke,FC Koln,29,FW,12(5),877,5,0,2,0,1.6,58.4,3.8,2,6.68,0.0,0.0,0.9,0.0,0.6,0.2,0.1,0,0.5,0.2,0.7,0.4,0.5,0.7,11.9,0.0,0.0,0.0,3.67,1.33,0.38,28.0,0.13,FW,,,,
Ozan Kabak,Hoffenheim,24,CB,28(2),2395,2,2,8,2,0.8,83.4,2.7,1,6.68,1.7,1.5,1.8,0.4,2.7,0.4,0.8,1,0.1,0.5,0.5,0.0,0.2,0.8,42.1,0.0,2.0,0.0,1.45,0.55,0.05,24.0,0.06,CB,,,,
Maximilian Eggestein,Freiburg,27,"CM, RM",27(4),2459,1,2,6,0,0.5,77.5,1.9,0,6.68,1.6,1.2,1.0,0.0,0.8,0.6,0.3,0,0.8,0.3,0.7,0.0,0.7,0.7,27.4,0.1,0.7,0.1,0.88,0.12,0.03,16.0,0.06,CM, RM,,,
Philipp Max,Eintracht Frankfurt,30,"LB, LM",8(2),698,0,1,1,0,0.9,80.5,0.5,0,6.68,1.2,0.3,0.6,0.1,1.1,1.1,0.2,0,1.6,0.3,0.2,0.1,0.3,0.8,33.8,1.7,1.1,0.0,0.54,-0.54,0.07,9.0,0.06,LB, LM,,,
Jonas Wind,Wolfsburg,25,"CAM, FW",15(9),1294,6,0,1,0,1.3,67.2,2.5,2,6.68,0.6,0.0,0.7,0.0,0.4,0.2,0.2,0,0.6,0.3,0.9,0.0,0.8,1.9,15.3,0.0,0.0,0.0,4.5,1.5,0.31,30.0,0.15,CAM, FW,,,
Jamie Bynoe-Gittens,Borussia Dortmund,19,LAM,4(11),527,3,1,1,0,1.6,77.3,0.6,0,6.67,0.5,0.1,0.6,0.0,0.1,0.3,0.0,0,0.1,1.3,1.2,0.0,0.3,1.5,8.8,0.0,0.1,0.1,3.23,-0.23,0.55,24.0,0.13,LAM,,,,
Evan Ndicka,Eintracht Frankfurt,24,"CB, LB",30,2693,1,0,4,0,0.6,86.4,2.6,1,6.67,0.8,1.0,1.0,0.5,4.8,0.5,0.6,1,0.1,0.2,0.5,0.0,0.2,0.6,60.1,0.0,2.5,0.0,1.4,-0.4,0.05,17.0,0.08,CB, LB,,,
Josko Gvardiol,RB Leipzig,22,"CB, LB",24(6),2171,1,0,2,0,0.5,89.3,1.4,1,6.67,0.8,1.1,0.7,0.5,2.3,0.4,0.6,1,0.4,0.5,0.4,0.0,0.2,0.3,71.3,0.1,4.8,0.0,1.42,-0.42,0.06,14.0,0.1,CB, LB,,,
Marco Friedl,Werder Bremen,26,"CB, LB, LM",30,2597,0,0,8,1,0.2,82.3,1.6,0,6.67,2.1,1.9,0.8,0.7,4.1,0.9,0.6,2,0.3,0.3,0.8,0.1,0.3,0.6,55.9,0.3,6.1,0.0,0.36,-0.36,0.01,6.0,0.06,CB, LB, LM,,
André Hahn,Augsburg,33,"CAM, LAM, RAM, FW",4(3),389,2,0,1,0,1.0,43.2,1.9,0,6.67,1.3,0.6,1.1,0.1,1.4,0.6,0.3,0,0.1,0.1,0.4,0.1,0.1,1.9,10.6,0.0,0.3,0.0,0.26,1.74,0.06,7.0,0.04,CAM, LAM, RAM, FW,
Piero Hincapié,Bayer Leverkusen,22,"CB, LB, LM",27(3),2466,1,1,9,3,0.6,83.2,2.0,0,6.66,1.7,1.0,1.3,0.4,2.5,0.4,0.7,0,0.3,0.5,1.2,0.0,0.3,0.7,55.7,0.1,1.9,0.1,1.26,-0.26,0.05,17.0,0.07,CB, LB, LM,,
Jesper Lindstrøm,Eintracht Frankfurt,24,"CAM, LAM, RAM, FW",22(5),1696,7,2,2,0,1.7,67.9,0.2,2,6.66,1.0,0.3,0.7,0.0,0.2,0.6,0.1,0,0.7,1.0,0.7,0.1,1.3,2.4,17.0,0.4,0.1,0.1,6.11,0.89,0.32,45.0,0.14,CAM, LAM, RAM, FW,
Patrik Schick,Bayer Leverkusen,28,"CAM, RAM, FW",10(4),941,3,1,0,0,2.4,69.8,2.1,0,6.66,0.0,0.1,0.4,0.0,0.5,0.1,0.1,0,0.7,0.5,1.1,0.0,0.9,2.0,17.3,0.1,0.1,0.0,5.08,-2.08,0.49,34.0,0.15,CAM, RAM, FW,,
Aarón Martín,Mainz 05,27,"LB, LM",20(8),1848,5,3,3,0,0.7,80.5,0.0,1,6.66,1.5,0.5,1.0,0.1,1.0,0.7,0.0,0,1.0,0.4,0.4,0.1,0.5,0.5,24.4,1.3,1.3,0.0,1.99,3.01,0.1,19.0,0.1,LB, LM,,,
Tom Krauß,Schalke 04,22,CDM,31(1),2531,2,0,8,0,0.8,73.3,0.8,0,6.66,3.5,1.1,1.4,0.1,1.1,1.5,0.2,0,0.3,0.6,1.0,0.0,1.0,0.8,24.5,0.1,0.8,0.0,2.12,-0.12,0.08,25.0,0.08,CDM,,,,
Micky van de Ven,Wolfsburg,23,"CB, LB",33,2970,1,1,5,0,0.5,88.3,1.1,1,6.66,1.4,0.8,0.7,0.8,3.1,0.3,0.7,0,0.2,0.6,0.8,0.0,0.3,0.4,50.5,0.1,2.0,0.0,1.28,-0.28,0.04,16.0,0.08,CB, LB,,,
Suat Serdar,Hertha Berlin,27,"CM, LM, RM",24(8),2034,4,2,7,0,0.7,70.6,0.9,1,6.66,1.6,0.9,1.0,0.0,0.7,0.7,0.4,0,0.6,1.1,1.0,0.0,1.0,1.1,19.0,0.1,1.0,0.0,2.27,1.73,0.1,23.0,0.1,CM, LM, RM,,
Maxence Lacroix,Wolfsburg,24,CB,18(6),1628,1,0,1,0,0.2,87.3,2.1,1,6.66,0.9,1.1,0.8,0.7,3.4,0.3,0.5,0,0.1,0.3,0.5,0.0,0.3,0.4,45.2,0.0,3.1,0.0,0.36,0.64,0.02,4.0,0.09,CB,,,,
Christopher Lenz,Eintracht Frankfurt,29,"LB, LM",13(11),1286,0,2,1,0,0.5,82.5,0.6,0,6.66,1.2,0.9,0.8,0.2,1.3,0.9,0.1,0,1.0,0.5,0.5,0.0,0.2,0.5,26.1,0.9,1.2,0.0,0.47,-0.47,0.03,12.0,0.04,LB, LM,,,
Rani Khedira,Union Berlin,30,"CB, CDM",33,2887,2,0,8,0,0.7,75.4,1.3,1,6.66,1.8,1.2,1.6,0.0,0.9,0.8,0.3,0,0.2,0.3,0.4,0.0,0.5,0.8,31.1,0.2,1.4,0.0,2.01,-0.01,0.06,24.0,0.08,CB, CDM,,,
Mario Götze,Eintracht Frankfurt,31,"CM, LM, RM, FW",32,2749,3,1,6,0,0.8,78.2,0.1,0,6.65,1.3,0.4,0.8,0.0,0.3,1.0,0.0,0,1.3,0.8,1.4,0.1,1.4,1.8,43.8,0.7,1.3,0.2,3.03,-0.03,0.1,26.0,0.12,CM, LM, RM, FW,
Robin Zentner,Mainz 05,29,GK,26,2340,0,0,1,0,0.0,55.0,0.7,0,6.65,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,27.7,0.0,6.8,0.0,,,,,,GK,,,,
Marcel Sabitzer,Bayern Munich,30,"CM, LM, RM, FW",7(8),627,1,1,2,0,1.0,87.7,0.5,0,6.65,1.8,0.7,0.5,0.0,0.6,0.5,0.0,0,0.4,0.1,0.1,0.1,0.2,0.4,30.3,0.0,0.8,0.0,1.04,-0.04,0.15,15.0,0.07,CM, LM, RM, FW,
Chris Führich,VfB Stuttgart,26,"CM, LM, RM, FW",21(12),1892,5,2,2,0,1.3,82.3,0.1,1,6.65,1.1,0.2,0.2,0.0,0.3,0.6,0.1,0,0.7,1.5,0.3,0.1,0.9,1.1,19.1,0.4,0.7,0.0,3.89,1.11,0.19,44.0,0.09,CM, LM, RM, FW,
Christian Günter,Freiburg,31,"LB, LM",31(2),2749,1,4,5,0,0.8,76.3,0.4,1,6.65,0.9,0.5,1.0,0.2,1.0,0.9,0.1,0,1.8,0.3,0.4,0.2,0.4,0.5,29.4,1.8,1.8,0.0,1.84,-0.84,0.06,27.0,0.07,LB, LM,,,
Andrej Kramaric,Hoffenheim,32,"CAM, LAM, RAM, FW",26(6),2394,12,3,3,0,2.0,82.8,0.3,2,6.65,0.2,0.2,0.3,0.0,0.3,0.3,0.1,0,1.1,0.9,1.1,0.3,1.0,1.9,28.9,0.3,1.5,0.0,12.76,-0.76,0.48,63.0,0.2,CAM, LAM, RAM, FW,
